Memory_ghz_max,Memory_usage_max,state,vibrate,vibrateState
34457.63672,0.464446,1,-0.000383252,0
34466.91797,0.464268,1,-0.000355398,0
34479.89844,0.464103,1,-0.000426629,0
34491.10156,0.463905,1,-0.000342743,0
34501.10938,0.463746,1,3.23E-05,0
34500.64453,0.463761,1,-0.0003946,0
34507.42188,0.463578,1,-0.000334356,0
34526.14453,0.463423,1,-0.000545938,0
34530.79688,0.46317,1,-0.000144655,0
34805.54297,0.463103,1,-0.000669398,0
34708.69141,0.462793,1,-6.70E-05,0
34556.39453,0.462762,1,8.64E-06,0
34558.65234,0.462766,1,-0.000138299,0
34562.15625,0.462702,1,6.92E-05,0
34557.8125,0.462734,1,-9.51E-05,0
34561.71875,0.46269,1,0.000343643,0
34563.96094,0.462849,1,-0.000550936,0
34567.36719,0.462594,1,-9.08E-05,0
34571.14844,0.462552,1,-0.000164306,0
34574.13281,0.462476,1,-2.16E-06,0
34575.71484,0.462475,1,-0.00014271,0
34579.42969,0.462409,1,8.65E-06,0
34582.23828,0.462413,1,-0.000144892,0
34582.64844,0.462346,1,0.000276849,0
34581.39453,0.462474,1,0.000389211,0
34898.74609,0.462654,1,0.000369607,0
34558.99219,0.462825,1,0.000483984,0
34549.66797,0.463049,1,0.000235396,0
34533.03516,0.463158,1,0.00049875,0
34527.61328,0.463389,1,0.000340966,0
34512.55469,0.463547,1,0.00017474,0
34509.51562,0.463628,1,0.000256671,0
34498.14062,0.463747,1,0.000474397,0
34487.83984,0.463967,1,0.000159494,0
34476.39062,0.464041,1,0.000137919,0
34470.51172,0.464105,1,0.000213314,0
34466.36328,0.464204,1,0.000196035,0
34461.33203,0.464295,1,0.000206765,0
34454.26172,0.464391,1,0.000348844,0
34448.23438,0.464553,1,1.08E-05,0
34702.67188,0.464558,1,0.000144223,0
34442.85547,0.464625,1,0.000230293,0
34434.98047,0.464732,1,0.000219481,0
34426.88672,0.464834,1,0.000256005,0
34419.73828,0.464953,1,0.000324764,0
34411.57031,0.465104,1,0.000193505,0
34403.93359,0.465194,1,0.000230012,0
34397.26172,0.465301,1,0.000376101,0
34389.35156,0.465476,1,-8.59E-06,0
34383.60156,0.465472,1,0.000128901,0
34379.79688,0.465532,1,0.00016755,0
34379.87109,0.46561,1,-0.000341488,0
34388.73438,0.465451,1,-0.000300784,0
34395.40625,0.465311,1,-0.000354602,0
34409.84375,0.465146,1,-0.000350428,0
34679.58203,0.464983,1,-0.000643034,0
34439.16016,0.464684,1,-0.000361536,0
34444.93359,0.464516,1,-0.000159306,0
34453.70312,0.464442,1,-0.000148565,0
34465.84375,0.464373,1,-0.00046299,0
34471.89453,0.464158,1,-0.000308085,0
34487.42969,0.464015,1,-0.00053231,0
34495.96094,0.463768,1,-0.000304031,0
34502.39844,0.463627,1,-0.000196278,0
34512.15625,0.463536,1,-0.000330071,0
34521.26562,0.463383,1,-0.00022012,0
34527.52344,0.463281,1,5.40E-05,0
34533.96094,0.463306,1,-0.000513699,0
34540.65625,0.463068,1,0.000125252,0
34545.12891,0.463126,1,-0.000451281,0
34855.72656,0.462917,1,-0.000578937,0
34567.38281,0.462649,1,-0.000201016,0
34572.06641,0.462556,1,-2.16E-05,0
34572.94922,0.462546,1,-0.00017728,0
34574.59375,0.462464,1,1.30E-05,0
34576.34766,0.46247,1,-0.000123251,0
34580.25781,0.462413,1,0.000110291,0
34574.40234,0.462464,1,0.000172986,0
34575.96484,0.462544,1,-0.000239977,0
34578.27734,0.462433,1,-0.000129749,0
34582.98047,0.462373,1,0.000365506,0
34587.53125,0.462542,1,-0.000611836,0
34591.79297,0.462259,1,-0.000227145,0
34596.76953,0.462154,1,0.000121172,0
34597.35156,0.46221,1,0.000512754,0
34886.79688,0.462447,1,0.000300575,0
34672.3125,0.462586,1,0.000445323,0
34564.70312,0.462792,1,0.000408391,0
34551.8125,0.462981,1,0.000220311,0
34538.20312,0.463083,1,0.000602484,0
34527.61328,0.463362,1,0.00033667,0
34513.80859,0.463518,1,0.000170436,0
34504.43359,0.463597,1,0.00024806,0
34498.00781,0.463712,1,0.000403268,0
34492.23828,0.463899,1,0.000297479,0
34480.24609,0.464037,1,0.000256445,0
34470.90234,0.464156,1,0.00023268,0
34465.10156,0.464264,1,0.000267089,0
34457.46094,0.464388,1,0.000176576,0
34448.50391,0.46447,1,0.000238982,0
34443.1875,0.464581,1,-1.72E-05,0
34738.40234,0.464573,1,0.000170049,0
34439.5625,0.464652,1,0.00018078,0
34432.08984,0.464736,1,0.00019581,0
34427.51953,0.464827,1,0.000187166,0
34421.32031,0.464914,1,0.000236603,0
34414.75781,0.465024,1,0.000178485,0
34406.69531,0.465107,1,0.000195654,0
34403.30859,0.465198,1,0.000167671,0
34398.14453,0.465276,1,0.00023427,0
34389.875,0.465385,1,0.000253554,0
34385.40234,0.465503,1,4.51E-05,0
34387.76172,0.465524,1,-0.000395254,0
34395.85938,0.46534,1,-0.000264323,0
34409.14844,0.465217,1,-0.000487944,0
34418.98828,0.46499,1,-0.00033119,0
34690.25,0.464836,1,-0.00063033,0
34447.32422,0.464543,1,-0.000305677,0
34456.6875,0.464401,1,-0.00033807,0
34466.82031,0.464244,1,-0.000323106,0
34472.125,0.464094,1,-0.000137903,0
34478.99609,0.46403,1,-0.000256449,0
34485.84375,0.463911,1,-0.000226337,0
34492.25,0.463806,1,-4.74E-05,0
34494.84766,0.463784,1,-0.000209149,0
34499.00781,0.463687,1,-6.25E-05,0
34500.83203,0.463658,1,-0.000101368,0
34503.09375,0.463611,1,-0.000101378,0
34508.74219,0.463564,1,-8.63E-05,0
34509.80859,0.463524,1,-4.53E-05,0
34510.85156,0.463503,1,-0.000189859,0
34785.50391,0.463415,1,-0.000638736,0
34534.37109,0.463119,1,-9.93E-05,0
34534.99219,0.463073,1,3.02E-05,0
34537.25781,0.463087,1,-0.000172754,0
34540.26172,0.463007,1,-0.000118789,0
34545.31641,0.462952,1,0.000354248,0
34550.89453,0.463116,1,-0.000697449,0
34555.77344,0.462793,1,-0.000162059,0
34558.87109,0.462718,1,-8.64E-05,0
34561.98438,0.462678,1,-0.000101583,0
34564.88281,0.462631,1,-0.000144824,0
34569.95312,0.462564,1,-0.000155654,0
34571.92188,0.462492,1,0.000311357,0
34573.65625,0.462636,1,0.00106131,1
34560.94531,0.463127,1,-0.000414573,0
34822.06641,0.462935,1,0.000231134,0
34545.58203,0.463042,1,0.000377935,0
34536.08203,0.463217,1,0.000336775,0
34522.01953,0.463373,1,0.000297816,0
34513.73438,0.463511,1,0.00031283,0
34502.83984,0.463656,1,0.000295478,0
34497.55469,0.463793,1,0.000215613,0
34485.80078,0.463893,1,0.000260836,0
34480.04688,0.464014,1,0.000349127,0
34472.3125,0.464176,1,0.000204664,0
34463.03516,0.464271,1,0.000331703,0
34455.01172,0.464425,1,0.000150724,0
34447.42969,0.464495,1,0.00031432,0
34440.74219,0.464641,1,5.60E-05,0
34431.76172,0.464667,1,0.000376614,0
34749.83984,0.464842,1,0.000116169,0
34554.63672,0.464896,1,0.00014842,0
34415.89844,0.464965,1,0.000425839,0
34411.90234,0.465163,1,0.000137586,0
34399.12891,0.465227,1,0.000324573,0
34392.46875,0.465378,1,0.000253557,0
34386.26172,0.465496,1,0.000247048,0
34376.09766,0.465611,1,0.000285646,0
34368.89062,0.465744,1,0.000152444,0
34361.82422,0.465815,1,0.000225411,0
34357.20312,0.46592,1,0.000167411,0
34357.64844,0.465998,1,-0.000394851,0
34371.78516,0.465814,1,-0.000530255,0
34381.17188,0.465567,1,-0.000289969,0
34395.25391,0.465432,1,-0.000391035,0
34403.73047,0.46525,1,-0.000378291,0
34713.02734,0.465074,1,-0.000543999,0
34432.76172,0.464821,1,-0.000445333,0
34440.09766,0.464614,1,-0.0001851,0
34449,0.464528,1,-0.000361657,0
34459.29688,0.46436,1,-0.00029503,0
34470.21094,0.464223,1,-0.00037482,0
34478.40234,0.464049,1,-0.000198255,0
34485.1875,0.463957,1,-0.000303907,0
34489.97656,0.463816,1,-0.000230695,0
34506.08984,0.463709,1,-0.000521879,0
34515.75391,0.463467,1,-0.00028481,0
34520.83594,0.463335,1,-0.000123021,0
34525.98438,0.463278,1,-0.000185634,0
34532.33984,0.463192,1,-0.000211575,0
34535.23828,0.463094,1,-0.000103651,0
34846.61719,0.463046,1,-0.000544222,0
34553.14453,0.462794,1,-6.05E-05,0
34555.64453,0.462766,1,-8.64E-05,0
34560.68359,0.462726,1,-0.000149116,0
34563.14062,0.462657,1,-0.000123201,0
34567.85156,0.4626,1,-0.000131863,0
34570.52734,0.462539,1,-7.35E-05,0
34571.17188,0.462505,1,-3.89E-05,0
34575.58203,0.462487,1,-0.000177302,0
34578.04688,0.462405,1,-4.11E-05,0
34584.34766,0.462386,1,-0.000250873,0
34588.71094,0.46227,1,4.76E-05,0
34589.52734,0.462292,1,0.000506174,0
34582.17578,0.462526,1,0.000300524,0
34568.99219,0.462665,1,0.000105908,0
34837.87891,0.462714,1,0.000404137,0
34558.70312,0.462901,1,0.000976451,0
34543.76562,0.463353,1,-8.20E-05,0
34526.09766,0.463315,1,0.000278428,0
34521.17578,0.463444,1,0.000194198,0
34509.80469,0.463534,1,0.000755069,0
34502.59766,0.463884,1,0.000306111,0
34482.33203,0.464026,1,0.000717632,0
34471.40625,0.464359,1,-0.000275649,0
34461.67188,0.464231,1,0.000172328,0
34459.44531,0.464311,1,0.000256294,0
34456.25,0.46443,1,0.000320823,0
34446.95703,0.464579,1,0.000258298,0
34437.04688,0.464699,1,0.000118356,0
34429.42578,0.464754,1,0.000135556,0
34722.53516,0.464817,1,-2.80E-05,0
34432.29688,0.464804,1,0.000815397,0
34422.24609,0.465183,1,-9.89E-05,0
34410.74219,0.465137,1,0.000361184,0
34398.61328,0.465305,1,0.000182676,0
34388.89453,0.46539,1,0.000128924,0
34385,0.46545,1,0.000244924,0
34379.00391,0.465564,1,0.000100953,0
34373.12891,0.465611,1,0.000165374,0
34374.07812,0.465688,1,-0.000255536,0
34379.28516,0.465569,1,-0.000156797,0
34383.20703,0.465496,1,-0.000189046,0
34392.42969,0.465408,1,-0.000296514,0
34398.81641,0.46527,1,-0.000186988,0
34405.19141,0.465183,1,-0.000128981,0
34675.26562,0.465123,1,-0.000857838,-1
34567.85938,0.464724,1,-0.000256066,0
34440.85547,0.464605,1,-0.000178646,0
34451.32422,0.464522,1,-0.000417634,0
34462.82422,0.464328,1,-0.000368274,0
34473.94531,0.464157,1,-0.000344711,0
34485.44922,0.463997,1,-0.000346985,0
34493.76953,0.463836,1,-0.000349261,0
34502.49609,0.463674,1,-0.000276056,0
34509.76562,0.463546,1,-0.000276132,0
34515.58203,0.463418,1,0.000459628,0
34523.11719,0.463631,1,-0.000871383,-1
34527.57812,0.463227,1,-6.26E-05,0
34534.25,0.463198,1,-0.00033463,0
34537.92188,0.463043,1,0.000200845,0
34543.3125,0.463136,1,-0.00050741,0
34862.77344,0.462901,1,-0.000473103,0
34562.5,0.462682,1,-9.51E-05,0
34563.45312,0.462638,1,6.48E-06,0
34566.85547,0.462641,1,-0.000268026,0
34569.98438,0.462517,1,-4.32E-06,0
34575.24609,0.462515,1,-0.000181616,0
34578.20312,0.462431,1,-0.000162186,0
34583.49609,0.462356,1,-0.000138421,0
34587.21094,0.462292,1,-0.000121136,0
34591.25391,0.462236,1,-8.00E-05,0
34592.85547,0.462199,1,0.000560365,0
34589.42578,0.462458,1,0.000666006,0
34572.53906,0.462766,1,0.000410575,0
34551.69531,0.462956,1,0.000399606,0
34538.67188,0.463141,1,0.000140346,0
34825.44141,0.463206,1,0.000174868,0
34529.55469,0.463287,1,0.000848286,0
34520.25,0.46368,1,-0.000286836,0
34507.70703,0.463547,1,0.00029339,0
34502.41406,0.463683,1,0.000288991,0
34492.8125,0.463817,1,0.000362212,0
34484.03125,0.463985,1,0.000213369,0
34474.42188,0.464084,1,0.000321063,0
34466.85938,0.464233,1,0.000308035,0
34457.57812,0.464376,1,0.000357469,0
34445.50781,0.464542,1,0.000154991,0
34438.875,0.464614,1,0.000219537,0
34434.77344,0.464716,1,0.000264678,0
34429.16016,0.464839,1,0.000163497,0
34419.14062,0.464915,1,0.000157018,0
34664.78906,0.464988,1,0.000460227,0
34414.86328,0.465202,1,0.000294496,0
34396.15625,0.465339,1,0.000174067,0
34386.33594,0.46542,1,0.000180482,0
34382.82031,0.465504,1,0.000365196,0
34376.94531,0.465674,1,0.000745156,0
34365.98438,0.466021,1,-0.000182395,0
34360.40234,0.465936,1,0.000495776,0
34348.26953,0.466167,1,3.65E-05,0
34341.23438,0.466184,1,-0.000216653,0
34354.04297,0.466083,1,-0.000439836,0
34361.16406,0.465878,1,-0.000302654,0
34368.33203,0.465737,1,-0.000195389,0
34370.92969,0.465646,1,-9.45E-05,0
34373.30859,0.465602,1,-8.59E-06,0
34642.17188,0.465598,1,-0.000631446,0
34401.76953,0.465304,1,-0.000382546,0
34407.35938,0.465126,1,-0.000208546,0
34416.23438,0.465029,1,-0.000275252,0
34427.98828,0.464901,1,-0.000387179,0
34441.19141,0.464721,1,-0.000509983,0
34452.46094,0.464484,1,-0.000260504,0
34462.55859,0.464363,1,-0.000445772,0
34471.89062,0.464156,1,0.000157275,0
34477.11328,0.464229,1,-0.000221873,0
34484.77344,0.464126,1,-0.000667922,0
34492.04297,0.463816,1,-0.000215603,0
34502.01953,0.463716,1,-0.000345039,0
34507.00781,0.463556,1,-0.00016395,0
34514.5,0.46348,1,-0.000261068,0
34837.57031,0.463359,1,-0.000466161,0
34634.36328,0.463143,1,-7.56E-05,0
34534,0.463108,1,-2.38E-05,0
34535.63672,0.463097,1,-0.00010365,0
34538.84766,0.463049,1,-0.000144693,0
34543.98438,0.462982,1,-0.000228951,0
34552.06641,0.462876,1,-0.000116662,0
34552.91797,0.462822,1,-0.000108033,0
34558.41406,0.462772,1,0.000207446,0
34562.78906,0.462868,1,-0.000542271,0
34566.48047,0.462617,1,0.000363151,0
34565.14844,0.462785,1,0.000481865,0
34550.39453,0.463008,1,0.000539947,0
34535.69531,0.463258,1,0.000405821,0
34521.18359,0.463446,1,0.000576119,0
34508.02734,0.463713,1,4.31E-06,0
34802.62109,0.463715,1,0.000465803,0
34489.95312,0.463931,1,0.000243571,0
34478.12109,0.464044,1,0.000366345,0
34468.77344,0.464214,1,0.000797046,0
34460.22656,0.464584,1,-0.000327174,0
34452.48438,0.464432,1,0.000325128,0
34445.07812,0.464583,1,0.00033148,0
34433.07031,0.464737,1,0.000273273,0
34424.92969,0.464864,1,0.000251687,0
34417.63672,0.464981,1,0.000204309,0
34411.23047,0.465076,1,0.000212868,0
34404.21875,0.465175,1,0.000333208,0
34398.15234,0.46533,1,9.89E-05,0
34389.33984,0.465376,1,0.000120333,0
34386.09766,0.465432,1,9.02E-05,0
34644.26172,0.465474,1,0.000300769,0
34380.42969,0.465614,1,-1.07E-05,0
34372.54688,0.465609,1,0.000176113,0
34370.63672,0.465691,1,0.000246945,0
34363.02734,0.465806,1,0.000197507,0
34357.72266,0.465898,1,0.00047006,0
34352.96094,0.466117,1,-0.000188794,0
34347.08594,0.466029,1,0.000139476,0
34354.00781,0.466094,1,-0.000426953,0
34367.55469,0.465895,1,-0.000369182,0
34374.00391,0.465723,1,-0.00022975,0
34377.68359,0.465616,1,-0.000257723,0
34393.83594,0.465496,1,-0.000556396,0
34404.85156,0.465237,1,-0.000419141,0
34415.26953,0.465042,1,-0.000320401,0
34741.35156,0.464893,1,-0.000623799,0
34441.92969,0.464603,1,-0.000260437,0
34446.69922,0.464482,1,-0.000232517,0
34460.72656,0.464374,1,-0.000348857,0
34464.90234,0.464212,1,-0.00013356,0
34473.26562,0.46415,1,-0.000338253,0
34479.53906,0.463993,1,-0.000217676,0
34486.03906,0.463892,1,-0.000178921,0
34490.10156,0.463809,1,-8.41E-05,0
34495.71875,0.46377,1,-0.000263061,0
34502.34766,0.463648,1,-0.000226465,0
34505.48047,0.463543,1,-0.000138067,0
34516.75781,0.463479,1,-0.000351688,0
34527.05078,0.463316,1,-0.000205044,0
34527.65234,0.463221,1,2.81E-05,0
34833.17578,0.463234,1,-0.000559113,0
34542.25391,0.462975,1,-1.73E-05,0
34544.01562,0.462967,1,-7.34E-05,0
34546.53125,0.462933,1,-0.000110167,0
34549.30469,0.462882,1,-7.56E-05,0
34551.44141,0.462847,1,-7.78E-05,0
34558.625,0.462811,1,-0.000192303,0
34560.77344,0.462722,1,-0.000185857,0
34566.27344,0.462636,1,-0.000181568,0
34571.27344,0.462552,1,0.000233487,0
34570.62891,0.46266,1,0.000464704,0
34559.39062,0.462875,1,0.000295976,0
34545.63672,0.463012,1,0.000354202,0
34537.75,0.463176,1,0.000397257,0
34525.98438,0.46336,1,0.000347462,0
34797.17188,0.463521,1,-2.80E-05,0
34703.64453,0.463508,1,0.000217903,0
34505.25781,0.463609,1,0.000448654,0
34497.46094,0.463817,1,0.00015739,0
34485.09375,0.46389,1,0.000702753,0
34479.88281,0.464216,1,-0.000152946,0
34472.61719,0.464145,1,0.000241304,0
34464.75781,0.464257,1,0.0002434,0
34455.25391,0.46437,1,0.00029933,0
34448.70312,0.464509,1,0.000232504,0
34440.20703,0.464617,1,0.0002798,0
34434.22266,0.464747,1,0.000169985,0
34424.80469,0.464826,1,0.000337761,0
34420.01562,0.464983,1,0.000176351,0
34409.66406,0.465065,1,0.000251578,0
34402.71875,0.465182,1,-4.30E-06,0
34704.55859,0.46518,1,0.000178426,0
34398.15234,0.465263,1,0.000227828,0
34392.58594,0.465369,1,0.000354557,0
34385.66016,0.465534,1,0.000240584,0
34375.51562,0.465646,1,0.000429511,0
34367.10938,0.465846,1,0.000549538,0
34354.48828,0.466102,1,-0.000461272,0
34360.61328,0.465887,1,-0.000180301,0
34362.09375,0.465803,1,-1.29E-05,0
34368.375,0.465797,1,-0.000326322,0
34374.19531,0.465645,1,-0.000191133,0
34383.08594,0.465556,1,-0.000345823,0
34384.86328,0.465395,1,2.79E-05,0
34388.14453,0.465408,1,-0.000135365,0
34394.19922,0.465345,1,-0.000229937,0
34689.64844,0.465238,1,-0.000797441,0
34421.72656,0.464867,1,0.000385056,0
34430.08203,0.465046,1,-0.000825725,0
34443.00781,0.464662,1,-0.000406747,0
34454.47656,0.464473,1,-0.000374618,0
34462.91016,0.464299,1,-0.00033599,0
34477.78906,0.464143,1,-0.000443829,0
34485.28125,0.463937,1,-0.000260811,0
34490.52734,0.463816,1,-0.000198355,0
34497.71875,0.463724,1,-0.000226428,0
34505.04688,0.463619,1,-0.000230793,0
34512.16016,0.463512,1,0.000258893,0
34518.34375,0.463632,1,-0.000705301,0
34526.04297,0.463305,1,0.000220157,0
34529.03516,0.463407,1,-0.00056322,0
34837.75781,0.463146,1,-0.000464216,0
34545.03516,0.462931,1,-5.40E-05,0
34546.36719,0.462906,1,-1.30E-05,0
34546.75391,0.4629,1,-4.54E-05,0
34551.0625,0.462879,1,-0.000194435,0
34557.64453,0.462789,1,-0.000209599,0
34562.64453,0.462692,1,-0.000131837,0
34568.39844,0.462631,1,-0.000231286,0
34571.45703,0.462524,1,0.000410789,0
34571.53125,0.462714,1,0.000857981,0
34554.67578,0.463111,1,0.000459933,0
34529.78125,0.463324,1,0.000392814,0
34514.07422,0.463506,1,0.000146708,0
34509.60547,0.463574,1,0.00022003,0
34502.15234,0.463676,1,0.000157438,0
34817.69141,0.463749,1,4.53E-05,0
34498.99219,0.46377,1,0.000888371,0
34487.41797,0.464182,1,3.23E-05,0
34479.89062,0.464197,1,2.37E-05,0
34464.91016,0.464208,1,0.000342519,0
34459.84375,0.464367,1,0.000469456,0
34448.52344,0.464585,1,9.69E-05,0
34439.00781,0.46463,1,0.00032499,0
34433.04688,0.464781,1,0.000163518,0
34423.14844,0.464857,1,0.00017855,0
34416.625,0.46494,1,0.000187121,0
34412.07422,0.465027,1,0.000273102,0
34409.58594,0.465154,1,0.000202084,0
34400.23438,0.465248,1,0.000167653,0
34392.98047,0.465326,1,0.000305162,0
34671.34375,0.465468,1,-0.000335147,0
34573.55469,0.465312,1,0.00021276,0
34388.24219,0.465411,1,0.000696159,0
34383.14453,0.465735,1,-0.000146006,0
34372.29688,0.465667,1,0.000725841,0
34366.03125,0.466005,1,-5.79E-05,0
34354.27344,0.465978,1,0.000418475,0
34350.66016,0.466173,1,-0.000564168,0
34361.11328,0.46591,1,-0.000317658,0
34369.46875,0.465762,1,-0.000283407,0
34383.32031,0.46563,1,-0.000483216,0
34393.28906,0.465405,1,-0.000343787,0
34396.28906,0.465245,1,-6.66E-05,0
34403.90234,0.465214,1,-0.000268694,0
34415.08594,0.465089,1,-0.000294567,0
34422.87891,0.464952,1,-0.000402192,0
34681.96484,0.464765,1,-0.000518542,0
34446.76953,0.464524,1,-0.000189441,0
34453.83594,0.464436,1,-0.000245459,0
34460.72266,0.464322,1,-0.000297208,0
34468.56641,0.464184,1,-0.000243438,0
34476.60547,0.464071,1,-0.000282284,0
34483.89062,0.46394,1,-0.00021339,0
34488.79297,0.463841,1,-0.000137978,0
34496.48438,0.463777,1,-0.000269526,0
34501.24609,0.463652,1,-0.000189798,0
34505.08203,0.463564,1,-0.000127275,0
34513.6875,0.463505,1,3.02E-05,0
34518.92969,0.463519,1,-0.000427167,0
34521.08984,0.463321,1,-0.000107917,0
34523.91797,0.463271,1,-0.000129514,0
34834.17188,0.463211,1,-0.000461992,0
34542.10938,0.462997,1,0.00040605,0
34543.60938,0.463185,1,-0.000565649,0
34547.78125,0.462923,1,-3.02E-05,0
34545.73438,0.462909,1,-1.30E-05,0
34550.14844,0.462903,1,0.000302439,0
34551.80469,0.463043,1,-0.000364977,0
34551.14062,0.462874,1,0.000326223,0
34550.66016,0.463025,1,0.000423303,0
34534.8125,0.463221,1,0.000673545,0
34518.23047,0.463533,1,0.000371063,0
34504.14453,0.463705,1,0.000373082,0
34492.89453,0.463878,1,0.000265156,0
34481.21484,0.464001,1,0.000301723,0
34472.44922,0.464141,1,7.11E-05,0
34769.19922,0.464174,1,0.000318846,0
34462.375,0.464322,1,0.000417814,0
34453.52734,0.464516,1,0.000245417,0
34440.01562,0.46463,1,0.000213073,0
34433.35156,0.464729,1,0.000249608,0
34427.23438,0.464845,1,0.000212974,0
34418.91406,0.464944,1,0.000247342,0
34412.70312,0.465059,1,0.000376296,0
34405.94922,0.465234,1,0.000174106,0
34395.98047,0.465315,1,0.000730688,0
34391.61719,0.465655,1,-0.000302799,0
34383.33594,0.465514,1,0.000193335,0
34377.17969,0.465604,1,0.000161081,0
34370.5625,0.465679,1,0.000358616,0
34364.77734,0.465846,1,7.08E-05,0
34662.61328,0.465879,1,-0.0001524,0
34364.15234,0.465808,1,0.000590372,0
34357.69141,0.466083,1,8.58E-05,0
34343.82422,0.466123,1,0.000193082,0
34337.64062,0.466213,1,0.000287422,0
34328.97266,0.466347,1,0.00015868,0
34326.17188,0.466421,1,-0.000240126,0
34340.14062,0.466309,1,-0.000521114,0
34355.10938,0.466066,1,-0.000469891,0
34362.20312,0.465847,1,-0.000246862,0
34370.26953,0.465732,1,-0.000195391,0
34376.76953,0.465641,1,-0.000317841,0
34386.69922,0.465493,1,-0.000320091,0
34391.65234,0.465344,1,-0.000116043,0
34400.66406,0.46529,1,-0.00029444,0
34702.63672,0.465153,1,-0.000597653,0
34600.66016,0.464875,1,-0.000133369,0
34430.26953,0.464813,1,0.000290439,0
34436.83203,0.464948,1,-0.000845256,-1
34445.87891,0.464555,1,-0.000297058,0
34450.96875,0.464417,1,-0.000150727,0
34457.46484,0.464347,1,-0.000219663,0
34462.77344,0.464245,1,-0.00022402,0
34468.57031,0.464141,1,-0.000148662,0
34473.85156,0.464072,1,-0.000172387,0
34483.59766,0.463992,1,-0.000331902,0
34488.80469,0.463838,1,-0.000144447,0
34492.86328,0.463771,1,-8.62E-05,0
34493.67969,0.463731,1,-9.27E-05,0
34498.12891,0.463688,1,-0.000163903,0
34502.33203,0.463612,1,-0.000179029,0
34807.96875,0.463529,1,-0.00038401,0
34518.97266,0.463351,1,-0.000138124,0
34522.17969,0.463287,1,-4.53E-05,0
34526.62891,0.463266,1,0.00022881,0
34530.43359,0.463372,1,-0.000563262,0
34537.43359,0.463111,1,-0.00022025,0
34539.92188,0.463009,1,0.000231097,0
34541.46875,0.463116,1,0.000593804,0
34529.98047,0.463391,1,0.000502815,0
34511.5,0.463624,1,0.00070747,0
34497.89062,0.463952,1,9.05E-05,0
34486.91016,0.463994,1,0.000204744,0
34472.91797,0.464089,1,0.000368464,0
34468.25391,0.46426,1,9.69E-05,0
34457.17188,0.464305,1,0.000180916,0
34728.77734,0.464389,1,9.04E-05,0
34454.6875,0.464431,1,0.000256228,0
34447.12891,0.46455,1,0.000142073,0
34438.49609,0.464616,1,0.000223841,0
34433.04688,0.46472,1,0.00010544,0
34427.44531,0.464769,1,0.000677756,0
34423.39453,0.465084,1,-0.000298871,0
34418.79297,0.464945,1,0.000247341,0
34412.88281,0.46506,1,0.000191373,0
34404.62891,0.465149,1,0.000124691,0
34400.51562,0.465207,1,0.000247202,0
34396.70312,0.465322,1,0.000161179,0
34387.45703,0.465397,1,0.000169748,0
34383.47266,0.465476,1,0.000406036,0
34379.28906,0.465665,1,0.000113816,0
34628.21875,0.465718,1,0.000274844,0
34367.54688,0.465846,1,0.00022969,0
34356.70703,0.465953,1,0.000319775,0
34346.32812,0.466102,1,0.0003304,0
34338.10156,0.466256,1,-2.14E-06,0
34339.79297,0.466255,1,-0.000379621,0
34346.66797,0.466078,1,-0.000392638,0
34360.29688,0.465895,1,-0.000257569,0
34365.51953,0.465775,1,-0.000158875,0
34367.45312,0.465701,1,-7.52E-05,0
34369.47656,0.465666,1,-5.37E-05,0
34375.53125,0.465641,1,-0.00021261,0
34386.35938,0.465542,1,-0.00039309,0
34396.35547,0.465359,1,-0.000354565,0
34407.3125,0.465194,1,-0.000324596,0
34717.15625,0.465043,1,-0.000797776,0
34440.82031,0.464672,1,-0.000221662,0
34449.65625,0.464569,1,-0.0004671,0
34460.94141,0.464352,1,-0.00034672,0
34465.92969,0.464191,1,-0.000107714,0
34474.79688,0.464141,1,-0.000342568,0
34480.23828,0.463982,1,-0.000219836,0
34488.82422,0.46388,1,-0.000273778,0
34496.64844,0.463753,1,-0.000241508,0
34501.99219,0.463641,1,-0.000168234,0
34503.76953,0.463563,1,0.000289065,0
34506.44531,0.463697,1,-0.000467978,0
34508.96094,0.46348,1,3.24E-05,0
34511.10156,0.463495,1,-0.000185547,0
34515.38672,0.463409,1,0.000274056,0
34785.40625,0.463536,1,-0.000908236,-1
34681.64453,0.463115,1,-9.28E-05,0
34535.19141,0.463072,1,2.16E-06,0
34539.97266,0.463073,1,-0.000179237,0
34543.75391,0.46299,1,0.000272144,0
34538.39844,0.463116,1,7.99E-05,0
34531.05859,0.463153,1,4.53E-05,0
34529.26953,0.463174,1,0.000453393,0
34526.28906,0.463384,1,0.000397079,0
34514.17188,0.463568,1,0.000179046,0
34501.07422,0.463651,1,0.000452927,0
34495.65625,0.463861,1,0.000286724,0
34483.16797,0.463994,1,0.000290952,0
34470.80078,0.464129,1,0.000495552,0
34464.3125,0.464359,1,0.000286416,0
34451.72266,0.464492,1,6.46E-06,0
34747.64062,0.464495,1,0.000264804,0
34445.13281,0.464618,1,0.000269038,0
34434.51953,0.464743,1,0.000148469,0
34427.19922,0.464812,1,0.000314105,0
34422.63281,0.464958,1,0.000255937,0
34412.27734,0.465077,1,0.000172015,0
34404.6875,0.465157,1,0.000156936,0
34398.66797,0.46523,1,0.000193453,0
34395.67578,0.46532,1,0.000363191,0
34388.34766,0.465489,1,0.000494104,0
34382.14062,0.465719,1,-0.000354291,0
34377.58594,0.465554,1,0.000586398,0
34374.35547,0.465827,1,-0.000251166,0
