"","Memory_ghz_max","Memory_usage_max","state","vibrate","vibrateState"
"24031",35328.84,0.450851,0,0.000239547,0
"24032",35319.42,0.450959,0,-0.0001042223,0
"24033",35578.88,0.450912,0,0.0002151196,0
"24034",35315.77,0.451009,0,0.0002616356,0
"24035",35309.41,0.451127,0,0.0001862003,0
"24036",35300.74,0.451211,0,0.0003014111,0
"24037",35295.61,0.451347,0,0.0003434165,0
"24038",35285.9,0.451502,0,0.000416388,0
"24039",35278.71,0.45169,0,0.0003232305,0
"24040",35267.08,0.451836,0,0.00010402,0
"24041",35257.05,0.451883,0,0.0002013796,0
"24042",35249.47,0.451974,0,0.0003694903,0
"24043",35247.37,0.452141,0,0.0001437605,0
"24044",35235.35,0.452206,0,0.0004533332,0
"24045",35234.09,0.452411,0,6.631139e-06,0
"24046",35223.27,0.452414,0,0.0007559448,0
"24047",35217.85,0.452756,0,-0.0004262782,0
"24048",35523.35,0.452563,0,0.0002099155,0
"24049",35213.06,0.452658,0,1.325504e-05,0
"24050",35215.8,0.452664,0,-0.000444038,0
"24051",35225.27,0.452463,0,-0.0003049973,0
"24052",35227.93,0.452325,0,-0.0002144476,0
"24053",35242.66,0.452228,0,-0.0004289871,0
"24054",35254.27,0.452034,0,-0.0003163479,0
"24055",35263.21,0.451891,0,-0.0003983261,0
"24056",35269.09,0.451711,0,-0.0002302357,0
"24057",35281.1,0.451607,0,-0.0003830764,0
"24058",35290,0.451434,0,-0.000299047,0
"24059",35299.16,0.451299,0,-0.0002991365,0
"24060",35309.03,0.451164,0,-0.0002837106,0
"24061",35315.96,0.451036,0,-6.20793e-05,0
"24062",35322.6,0.451008,0,-0.0004523201,0
"24063",35639.19,0.450804,0,-0.0005612195,0
"24064",35348.21,0.450551,-1,-0.0003506817,0
"24065",35353.75,0.450393,-1,-0.0001265561,0
"24066",35360.74,0.450336,-1,-0.0002797911,0
"24067",35363.6,0.45021,-1,-0.0001177228,0
"24068",35368.57,0.450157,-1,0.0003643173,0
"24069",35373.73,0.450321,-1,-0.0007461344,0
"24070",35381.6,0.449985,-1,-0.0002800093,0
"24071",35386.8,0.449859,-1,-0.0001022543,0
"24072",35390.37,0.449813,-1,-0.000106711,0
"24073",35395.93,0.449765,-1,-0.000266806,0
"24074",35400.25,0.449645,-1,-0.0001156468,0
"24075",35402.33,0.449593,-1,3.558774e-05,0
"24076",35406.35,0.449609,-1,0.0001267768,0
"24077",35411.85,0.449666,-1,-0.0005315056,0
"24078",35725.51,0.449427,-1,-0.0004850621,0
"24079",35430.67,0.449209,-1,-0.0002048044,0
"24080",35432.51,0.449117,-1,0.0003139494,0
"24081",35430.75,0.449258,-1,0.000434049,0
"24082",35420.83,0.449453,-1,0.0003693378,0
"24083",35407.88,0.449619,-1,0.0003936666,0
"24084",35394.93,0.449796,-1,0.0003134754,0
"24085",35386.03,0.449937,-1,0.0004200588,0
"24086",35375.93,0.450126,-1,0.000311024,0
"24087",35365.95,0.450266,-1,0.0007329001,0
"24088",35356.54,0.450596,-1,-0.000188639,0
"24089",35349.87,0.450511,-1,0.0001287427,0
"24090",35340.97,0.450569,-1,0.0002840852,0
"24091",35338.1,0.450697,-1,0.0002906609,0
"24092",35327.25,0.450828,0,0.0002595225,0
"24093",35627.91,0.450945,0,0.0001286188,0
"24094",35318.54,0.451003,0,0.0003835895,0
"24095",35307.48,0.451176,0,0.0003103002,0
"24096",35298.15,0.451316,0,0.0001528862,0
"24097",35289.05,0.451385,0,0.0003588954,0
"24098",35284.6,0.451547,0,0.0002325339,0
"24099",35275.29,0.451652,0,0.0002214094,0
"24100",35266.29,0.451752,0,0.0002523508,0
"24101",35259.42,0.451866,0,0.0002788437,0
"24102",35254.29,0.451992,0,0.0001592949,0
"24103",35245.91,0.452064,0,0.0002566008,0
"24104",35240.92,0.45218,0,0.0001680747,0
"24105",35236.3,0.452256,0,0.0001680464,0
"24106",35227.84,0.452332,0,0.0001613859,0
"24107",35224.81,0.452405,0,0.0002166201,0
"24108",35218.11,0.452503,0,-0.0002651916,0
"24109",35512.76,0.452383,0,2.873671e-05,0
"24110",35233.54,0.452396,0,-1.768362e-05,0
"24111",35243.86,0.452388,0,-0.0007537777,0
"24112",35257.12,0.452047,0,-0.0004490683,0
"24113",35265.2,0.451844,0,-0.0003054151,0
"24114",35278.72,0.451706,0,-0.0004848286,0
"24115",35283,0.451487,0,-0.0001926966,0
"24116",35295.35,0.4514,0,-0.0003455915,0
"24117",35303.12,0.451244,0,-0.000345711,0
"24118",35312.78,0.451088,0,-0.0002615898,0
"24119",35318.3,0.45097,0,-0.000290485,0
"24120",35328.33,0.450839,0,0.0001042501,0
"24121",35334.94,0.450886,0,-0.000629871,0
"24122",35343.44,0.450602,-1,-0.0002574334,0
"24123",35351.41,0.450486,-1,-0.0002774781,0
"24124",35626.25,0.450361,-1,-0.0005062605,0
"24125",35369.6,0.450133,-1,-5.109601e-05,0
"24126",35371.31,0.45011,-1,-0.0001466308,0
"24127",35379.76,0.450044,-1,-0.0003066367,0
"24128",35383.21,0.449906,-1,-0.0001111343,0
"24129",35393.98,0.449856,-1,9.780908e-05,0
"24130",35399.39,0.4499,-1,-0.0005912425,0
"24131",35406.11,0.449634,-1,-0.0001512341,0
"24132",35406.11,0.449566,-1,-8.452597e-05,0
"24133",35407.18,0.449528,-1,0.0001557189,0
"24134",35406.57,0.449598,-1,-0.0002179725,0
"24135",35412.56,0.4495,-1,-0.0001401557,0
"24136",35415.09,0.449437,-1,-0.0001891255,0
"24137",35418.41,0.449352,-1,-8.011537e-05,0
"24138",35423.48,0.449316,-1,-0.0001201827,0
"24139",35725.34,0.449262,-1,-0.0004006571,0
"24140",35435.67,0.449082,-1,0.0007036577,0
"24141",35433.77,0.449398,-1,0.0001646647,0
"24142",35420.55,0.449472,-1,0.0004716645,0
"24143",35406.13,0.449684,-1,0.0004025049,0
"24144",35393.7,0.449865,-1,0.0003512165,0
"24145",35381.11,0.450023,-1,0.0003622037,0
"24146",35370.03,0.450186,-1,0.0004864656,0
"24147",35360.64,0.450405,-1,0.0002198022,0
"24148",35345.91,0.450504,-1,0.0003107631,0
"24149",35342.46,0.450644,-1,0.0003927712,0
"24150",35330.34,0.450821,0,0.0002883628,0
"24151",35320.51,0.450951,0,0.000124182,0
"24152",35313.24,0.451007,0,0.0002328124,0
"24153",35309.48,0.451112,0,0.000113054,0
"24154",35574.74,0.451163,0,7.09278e-05,0
"24155",35307.78,0.451195,0,0.0002836911,0
"24156",35296.79,0.451323,0,0.0002636693,0
"24157",35288.06,0.451442,0,0.0002015763,0
"24158",35281.97,0.451533,0,0.0002879081,0
"24159",35275.47,0.451663,0,0.0002501865,0
"24160",35268.61,0.451776,0,0.0003962141,0
"24161",35260.51,0.451955,0,0.0002522375,0
"24162",35248.86,0.452069,0,0.0004048055,0
"24163",35239.88,0.452252,0,0.0003692632,0
"24164",35229.8,0.452419,0,0.0002652408,0
"24165",35216.92,0.452539,0,0.0001988779,0
"24166",35211.18,0.452629,0,0.0002165129,0
"24167",35205.21,0.452727,0,0.0002076306,0
"24168",35200.62,0.452821,0,1.766703e-05,0
"24169",35471.84,0.452829,0,-0.0005984599,0
"24170",35217.2,0.452558,0,-0.0002099178,0
"24171",35226.88,0.452463,0,-0.0003403593,0
"24172",35233.98,0.452309,0,-0.0002454075,0
"24173",35242.69,0.452198,0,-0.0002697933,0
"24174",35241.98,0.452076,0,-5.530044e-05,0
"24175",35247.16,0.452051,0,-0.0001813955,0
"24176",35256.04,0.451969,0,-0.000347369,0
"24177",35266.93,0.451812,0,-0.0003209299,0
"24178",35275.06,0.451667,0,-0.0002988928,0
"24179",35285.82,0.451532,0,-0.0003366317,0
"24180",35298.01,0.45138,0,-0.0004475165,0
"24181",35312.23,0.451178,0,-0.0004410676,0
"24182",35320.64,0.450979,0,-0.0004434796,0
"24183",35333.31,0.450779,-1,-0.0003083551,0
"24184",35339.75,0.45064,-1,-0.0007744541,0
"24185",35623.21,0.450291,-1,-8.883144e-05,0
"24186",35365.94,0.450251,-1,-0.0002531921,0
"24187",35369.83,0.450137,-1,-0.0001044127,0
"24188",35375.73,0.45009,-1,0.000319936,0
"24189",35382.53,0.450234,-1,-0.0008084685,0
"24190",35390.09,0.44987,-1,-0.000180052,0
"24191",35390.36,0.449789,-1,-0.0001333959,0
"24192",35394.75,0.449729,-1,-8.449533e-05,0
"24193",35396.96,0.449691,-1,-7.338372e-05,0
"24194",35399.07,0.449658,-1,-7.783693e-05,0
"24195",35405.83,0.449623,-1,-0.0002201845,0
"24196",35407.4,0.449524,-1,-0.0001156779,0
"24197",35414.25,0.449472,-1,-0.0002091343,0
"24198",35417.04,0.449378,-1,-0.0001290673,0
"24199",35420.38,0.44932,-1,-9.570017e-05,0
"24200",35691.49,0.449277,-1,-6.899975e-05,0
"24201",35435.19,0.449246,-1,0.0004207049,0
"24202",35420.77,0.449435,-1,0.0004694783,0
"24203",35411.28,0.449646,-1,0.0005270813,0
"24204",35395.38,0.449883,-1,0.000322306,0
"24205",35378.39,0.450028,-1,0.0003844205,0
"24206",35371.94,0.450201,-1,0.0002754325,0
"24207",35360.94,0.450325,-1,0.0002287237,0
"24208",35356.29,0.450428,-1,0.0002375518,0
"24209",35345.12,0.450535,-1,0.0003795488,0
"24210",35341.16,0.450706,-1,0.0001664056,0
"24211",35329.11,0.450781,-1,0.0007719935,0
"24212",35321.86,0.451129,0,-0.0001329997,0
"24213",35315.19,0.451069,0,0.0001330173,0
"24214",35304.27,0.451129,0,0.0001219163,0
"24215",35560.68,0.451184,0,0.0001285507,0
"24216",35301.23,0.451242,0,0.0003457125,0
"24217",35295.96,0.451398,0,0.0001307051,0
"24218",35284.24,0.451457,0,0.0003322576,0
"24219",35280.68,0.451607,0,0.0002524319,0
"24220",35269.25,0.451721,0,0.0003077121,0
"24221",35262.74,0.45186,0,0.0002854867,0
"24222",35254.16,0.451989,0,0.0002433688,0
"24223",35247.31,0.452099,0,0.0002720643,0
"24224",35239.11,0.452222,0,0.0002719903,0
"24225",35230.94,0.452345,0,0.0001503277,0
"24226",35221.59,0.452413,0,0.0008178368,0
"24227",35218.98,0.452783,0,-0.0004748411,0
"24228",35214.35,0.452568,0,0.000136996,0
"24229",35209.35,0.45263,0,4.639551e-05,0
"24230",35462.82,0.452651,0,-0.0005478835,0
"24231",35226.71,0.452403,0,-8.178549e-05,0
"24232",35226.98,0.452366,0,-0.0001635844,0
"24233",35231.38,0.452292,0,-0.000112759,0
"24234",35232.56,0.452241,0,-3.537937e-05,0
"24235",35243.77,0.452225,0,-0.0004621593,0
"24236",35253.95,0.452016,0,-0.0003384836,0
"24237",35264.18,0.451863,0,-0.0003607288,0
"24238",35272.73,0.4517,0,-0.0002878016,0
"24239",35284.36,0.45157,0,-0.0004008238,0
"24240",35299.17,0.451389,0,-0.0005095383,0
"24241",35309.31,0.451159,0,-0.0003169614,0
"24242",35317.66,0.451016,0,-0.0002438938,0
"24243",35324.43,0.450906,0,-0.0003127038,0
"24244",35332.53,0.450765,-1,-0.0002573403,0
"24245",35647.38,0.450649,-1,-0.0003483864,0
"24246",35364.45,0.450492,-1,-0.0001021106,0
"24247",35352.77,0.450446,-1,-0.0001642816,0
"24248",35354.24,0.450372,-1,0.0001176805,0
"24249",35352.73,0.450425,-1,-0.000124327,0
"24250",35355.41,0.450369,-1,-0.0001576485,0
"24251",35359.19,0.450298,-1,-0.0001332451,0
"24252",35362.87,0.450238,-1,-8.662085e-05,0
"24253",35363.55,0.450199,-1,-3.553984e-05,0
"24254",35365.38,0.450183,-1,-0.000104402,0
"24255",35368.09,0.450136,-1,-3.332326e-05,0
"24256",35372.46,0.450121,-1,-0.0001755084,0
"24257",35376.59,0.450042,-1,-0.0001133228,0
"24258",35379.9,0.449991,-1,-0.0001977817,0
"24259",35384.98,0.449902,-1,-0.0001022445,0
"24260",35697.53,0.449856,-1,-2.66752e-05,0
"24261",35612.95,0.449844,-1,0.0009959008,1
"24262",35381.98,0.450292,-1,0.0003797536,0
"24263",35355.65,0.450463,-1,0.0004284481,0
"24264",35340.85,0.450656,-1,0.0003639139,0
"24265",35331.56,0.45082,0,0.0001774544,0
"24266",35321,0.4509,0,0.0002483921,0
"24267",35315.93,0.451012,0,0.0001818133,0
"24268",35309.39,0.451094,0,0.0003835121,0
"24269",35302.93,0.451267,0,0.0002083024,0
"24270",35292.77,0.451361,0,0.0003633455,0
"24271",35285.81,0.451525,0,0.0003299928,0
"24272",35275.86,0.451674,0,0.0001439091,0
"24273",35269.91,0.451739,0,0.0001881617,0
"24274",35263.72,0.451824,0,0.0003651864,0
"24275",35257.57,0.451989,0,1.54871e-05,0
"24276",35554.19,0.451996,0,0.0001327445,0
"24277",35246.9,0.452056,0,0.0003738475,0
"24278",35240.62,0.452225,0,9.950799e-05,0
"24279",35232.85,0.45227,0,0.0003471378,0
"24280",35227.41,0.452427,0,0.0001215666,0
"24281",35217.65,0.452482,0,0.0004839972,0
"24282",35215.12,0.452701,0,-0.0001700902,0
"24283",35211.75,0.452624,0,0.0005103574,0
"24284",35205.25,0.452855,0,-0.000187698,0
"24285",35200.8,0.45277,0,0.0001766902,0
"24286",35196.12,0.45285,0,0.0002097825,0
"24287",35192.62,0.452945,0,0.0001412975,0
"24288",35184.13,0.453009,0,1.986715e-05,0
"24289",35189.9,0.453018,0,-0.0002406085,0
"24290",35197.26,0.452909,0,-0.000388599,0
"24291",35507.57,0.452733,0,-0.0008989846,-1
"24292",35232.95,0.452326,0,5.526987e-05,0
"24293",35239.12,0.452351,0,-0.0004841373,0
"24294",35243.44,0.452132,0,-0.0001349164,0
"24295",35252.03,0.452071,0,-0.0004092278,0
"24296",35257.16,0.451886,0,-0.0001881005,0
"24297",35266.14,0.451801,0,-0.0003032308,0
"24298",35275.23,0.451664,0,-0.0003476035,0
"24299",35282.48,0.451507,0,-0.0002347693,0
"24300",35296.13,0.451401,0,0,0
"24301",35304.7,0.451401,0,-0.0007487799,0
"24302",35315.95,0.451063,0,-0.0003414157,0
"24303",35322.98,0.450909,0,-0.0003082662,0
"24304",35332.22,0.45077,-1,-0.0003150165,0
"24305",35340.54,0.450628,-1,-0.0002796098,0
"24306",35621.39,0.450502,-1,-0.0006237486,0
"24307",35365.04,0.450221,-1,-0.0001443735,0
"24308",35368.03,0.450156,-1,-0.000117737,0
"24309",35372.03,0.450103,-1,-4.221256e-05,0
"24310",35374.62,0.450084,-1,-0.0001355303,0
"24311",35375.89,0.450023,-1,0.0003599816,0
"24312",35379.88,0.450185,-1,-0.0004620323,0
"24313",35380,0.449977,-1,-3.555737e-05,0
"24314",35382.49,0.449961,-1,-0.0001377897,0
"24315",35385.09,0.449899,-1,-0.0001578132,0
"24316",35389.54,0.449828,-1,-6.891523e-05,0
"24317",35394.08,0.449797,-1,-0.0002378851,0
"24318",35397.27,0.44969,-1,-4.002757e-05,0
"24319",35401.66,0.449672,-1,-0.0002134889,0
"24320",35405.04,0.449576,-1,0.0001267861,0
"24321",35698.23,0.449633,-1,0.0003580698,0
"24322",35406.05,0.449794,-1,0.0003868438,0
"24323",35386.12,0.449968,-1,0.0004822565,0
"24324",35373.43,0.450185,-1,0.0002354588,0
"24325",35363.13,0.450291,-1,0.0002775983,0
"24326",35352.95,0.450416,-1,0.0005816845,0
"24327",35345.98,0.450678,-1,0.0004482136,0
"24328",35328.25,0.45088,0,0.0003127218,0
"24329",35315.63,0.451021,0,0.0007228045,0
"24330",35305.25,0.451347,0,-4.209621e-05,0
"24331",35296.09,0.451328,0,0.0002193527,0
"24332",35288.21,0.451427,0,0.0002702541,0
"24333",35281.66,0.451549,0,0.0002502497,0
"24334",35274.91,0.451662,0,0.0001859798,0
"24335",35268.9,0.451746,0,0.0006242446,0
"24336",35261.45,0.452028,0,-0.000517667,0
"24337",35555.54,0.451794,0,0.0003253695,0
"24338",35258.04,0.451941,0,0.0002810101,0
"24339",35249,0.452068,0,0.0003185361,0
"24340",35240.95,0.452212,0,0.0001857536,0
"24341",35232.14,0.452296,0,6.190636e-05,0
"24342",35228.36,0.452324,0,0.0007516736,0
"24343",35223.5,0.452664,0,-0.0002010321,0
"24344",35216.3,0.452573,0,0.0001657191,0
"24345",35210.02,0.452648,0,0.0002606882,0
"24346",35203.74,0.452766,0,0.0003754699,0
"24347",35197.58,0.452936,0,3.090944e-05,0
"24348",35189.84,0.45295,0,0.0009714096,0
"24349",35195.84,0.45339,0,-0.001360859,-1
"24350",35209.86,0.452773,0,-0.0004262622,0
"24351",35215.61,0.45258,0,-0.0001767643,0
"24352",35512.66,0.4525,0,-0.0006497238,0
"24353",35235.63,0.452206,0,-0.0001437398,0
"24354",35241.53,0.452141,0,-0.0002631922,0
"24355",35252.04,0.452022,0,-0.0002787475,0
"24356",35260.32,0.451896,0,-0.0003407864,0
"24357",35270.85,0.451742,0,0.0001128963,0
"24358",35281.63,0.451793,0,-0.0007946117,0
"24359",35291.7,0.451434,0,-0.0002879712,0
"24360",35298.96,0.451304,0,-0.0003035648,0
"24361",35305.93,0.451167,0,-0.0002504616,0
"24362",35315.27,0.451054,0,-0.0001773624,0
"24363",35317.41,0.450974,0,-0.0002195249,0
"24364",35323.07,0.450875,0,-0.0002173551,0
"24365",35329.4,0.450777,-1,-0.0001708162,0
"24366",35333.75,0.4507,-1,-0.0001974706,0
"24367",35605.75,0.450611,-1,-0.0006768588,0
"24368",35358.08,0.450306,-1,-0.0001532291,0
"24369",35362.95,0.450237,-1,-9.772631e-05,0
"24370",35364.86,0.450193,-1,0.0006241767,0
"24371",35369.48,0.450474,-1,-0.0008679746,-1
"24372",35370.63,0.450083,-1,3.5549e-05,0
"24373",35372.86,0.450099,-1,-4.221294e-05,0
"24374",35370.52,0.45008,-1,-6.221116e-05,0
"24375",35372.55,0.450052,-1,-8.221272e-05,0
"24376",35376.16,0.450015,-1,-7.333089e-05,0
"24377",35380.29,0.449982,-1,-9.778169e-05,0
"24378",35384.78,0.449938,-1,-6.667585e-05,0
"24379",35386.29,0.449908,-1,-0.0001489193,0
"24380",35385.16,0.449841,-1,0.0004446015,0
"24381",35385.25,0.450041,-1,0.000117767,0
"24382",35670.53,0.450094,-1,0.0004910085,0
"24383",35367.89,0.450315,-1,0.0003641895,0
"24384",35353.2,0.450479,-1,0.000488369,0
"24385",35340.32,0.450699,-1,0.0004637241,0
"24386",35327.54,0.450908,0,0.0003792348,0
"24387",35314.65,0.451079,0,0.0002660288,0
"24388",35303.06,0.451199,0,0.0003324475,0
"24389",35296.42,0.451349,0,0.0008241959,0
"24390",35288.73,0.451721,0,-0.0002147343,0
"24391",35279.68,0.451624,0,0.0002347085,0
"24392",35268.26,0.45173,0,0.000261218,0
"24393",35261.68,0.451848,0,0.0002257396,0
"24394",35256.04,0.45195,0,0.0001194822,0
"24395",35248.39,0.452004,0,0.0001880514,0
"24396",35243.45,0.452089,0,0.0005021135,0
"24397",35511.38,0.452316,0,-0.0003360482,0
"24398",35246.16,0.452164,0,0.000953194,0
"24399",35235,0.452595,0,-0.0003800307,0
"24400",35223.38,0.452423,0,0.0001768257,0
"24401",35217.2,0.452503,0,0.0003359094,0
"24402",35213.43,0.452655,0,0.0001811534,0
"24403",35203.1,0.452737,0,0.0004439664,0
"24404",35198.24,0.452938,0,0.0001435075,0
"24405",35185.78,0.453003,0,0.0004194233,0
"24406",35178.79,0.453193,0,0.0001588727,0
"24407",35170.64,0.453265,0,8.604238e-05,0
"24408",35168.66,0.453304,0,-0.0002029543,0
"24409",35178.98,0.453212,0,0.0002824285,0
"24410",35189.48,0.45334,0,-0.001098513,-1
"24411",35199.83,0.452842,0,-0.0003069503,0
"24412",35207.39,0.452703,0,-0.000766507,0
"24413",35496.52,0.452356,0,-0.0003603357,0
"24414",35238.29,0.452193,0,0.0002255674,0
"24415",35249.77,0.452295,0,-0.0008777457,-1
"24416",35260.57,0.451898,0,-0.0002943142,0
"24417",35267.09,0.451765,0,-0.0002567707,0
"24418",35276.09,0.451649,0,-0.0002701213,0
"24419",35284.54,0.451527,0,-0.000272409,0
"24420",35290.2,0.451404,0,0.000292421,0
"24421",35298.93,0.451536,0,-0.0007928493,0
"24422",35307.06,0.451178,0,-0.0003368959,0
"24423",35313.71,0.451026,0,-0.0002438884,0
"24424",35323.09,0.450916,0,0.0002727781,0
"24425",35327.46,0.451039,0,-0.0007183414,0
"24426",35334.43,0.450715,-1,-0.0002329632,0
"24427",35344.09,0.45061,-1,-0.000290717,0
"24428",35619.61,0.450479,-1,-0.0006481989,0
"24429",35364.26,0.450187,-1,-5.108988e-05,0
"24430",35367.1,0.450164,-1,-4.220684e-05,0
"24431",35369.94,0.450145,-1,-0.0001244044,0
"24432",35373.55,0.450089,-1,-0.0001355288,0
"24433",35376.45,0.450028,-1,-0.0001755446,0
"24434",35379.18,0.449949,-1,-6.88967e-05,0
"24435",35383.85,0.449918,-1,-0.0001778102,0
"24436",35387.68,0.449838,-1,-8.447486e-05,0
"24437",35392.55,0.4498,-1,-0.0001111605,0
"24438",35393.8,0.44975,-1,3.779878e-05,0
"24439",35393.13,0.449767,-1,-7.55947e-05,0
"24440",35393.57,0.449733,-1,0.0003713314,0
"24441",35393.31,0.4499,-1,0.0004112025,0
"24442",35380.43,0.450085,-1,0.0002044058,0
"24443",35630.44,0.450177,-1,0.0003021034,0
"24444",35366.75,0.450313,-1,0.0002376125,0
"24445",35353.2,0.45042,-1,0.0003285822,0
"24446",35346.86,0.450568,-1,0.0005770494,0
"24447",35336.36,0.450828,0,5.98898e-05,0
"24448",35326.37,0.450855,0,0.0004790897,0
"24449",35316.74,0.451071,0,0.0003591452,0
"24450",35304.84,0.451233,0,0.0002504249,0
"24451",35295.51,0.451346,0,0.0001240733,0
"24452",35289.54,0.451402,0,0.0001351345,0
"24453",35285.16,0.451463,0,0.0002480823,0
"24454",35279.64,0.451575,0,0.0003543155,0
"24455",35271.2,0.451735,0,0.0001505307,0
"24456",35262.27,0.451803,0,0.0008167276,0
"24457",35256.89,0.452172,0,-0.0003560592,0
"24458",35550.12,0.452011,0,6.415773e-05,0
"24459",35253.32,0.45204,0,0.0002809486,0
"24460",35241.96,0.452167,0,0.0002300035,0
"24461",35234.97,0.452271,0,0.0002520613,0
"24462",35228.39,0.452385,0,0.000161367,0
"24463",35220.67,0.452458,0,0.0005481172,0
"24464",35214.76,0.452706,0,1.767151e-05,0
"24465",35210.91,0.452714,0,0.0002628591,0
"24466",35200.6,0.452833,0,0.0002053737,0
"24467",35192.86,0.452926,0,0.0001126012,0
"24468",35184.42,0.452977,0,0.0002582913,0
"24469",35182.8,0.453094,0,1.986343e-05,0
"24470",35189.04,0.453103,0,-0.0005076109,0
"24471",35194.94,0.452873,0,-0.0001700256,0
"24472",35207.09,0.452796,0,-0.000401947,0
"24473",35513.68,0.452614,0,-0.0008241018,0
"24474",35235.89,0.452241,0,-0.0001702632,0
"24475",35245.42,0.452164,0,-0.0003118338,0
"24476",35251.74,0.452023,0,-0.0003097188,0
"24477",35263.13,0.451883,0,-0.0003961202,0
"24478",35269.29,0.451704,0,-0.0002103147,0
"24479",35281.59,0.451609,0,-0.0003410029,0
"24480",35289.29,0.451455,0,-0.0003544096,0
"24481",35296.05,0.451295,0,-0.0002260162,0
"24482",35308.13,0.451193,0,-0.0003701299,0
"24483",35315.12,0.451026,0,-0.0002416712,0
"24484",35328.98,0.450917,0,-0.000425799,0
"24485",35334.78,0.450725,-1,-0.0002529258,0
"24486",35339.53,0.450611,-1,-0.0001819751,0
"24487",35345.25,0.450529,-1,-0.0002108632,0
"24488",35351.66,0.450434,-1,-0.0006260629,0
"24489",35616.95,0.450152,-1,-6.664416e-05,0
"24490",35372.11,0.450122,-1,-0.0001977242,0
"24491",35374.14,0.450033,-1,-8.888237e-05,0
"24492",35376.92,0.449993,-1,-6.66677e-05,0
"24493",35379.94,0.449963,-1,-9.11186e-05,0
"24494",35384.88,0.449922,-1,-0.0001711408,0
"24495",35385.91,0.449845,-1,-8.447354e-05,0
"24496",35390.05,0.449807,-1,-7.114162e-05,0
"24497",35390.21,0.449775,-1,-9.782669e-05,0
"24498",35395.11,0.449731,-1,-0.0001334131,0
"24499",35398.38,0.449671,-1,-0.0001045209,0
"24500",35404.28,0.449624,-1,0.0002068395,0
"24501",35405.23,0.449717,-1,0.0003980281,0
"24502",35391.34,0.449896,-1,0.0005023383,0
"24503",35380.1,0.450122,-1,8.88648e-06,0
"24504",35681.23,0.450126,-1,0.000422104,0
"24505",35367.52,0.450316,-1,0.0004530152,0
"24506",35353.25,0.45052,-1,0.0002352837,0
"24507",35344.93,0.450626,-1,0.0003395277,0
"24508",35332.86,0.450779,-1,0.0004037455,0
"24509",35323.19,0.450961,0,0.0003015782,0
"24510",35310.33,0.451097,0,0.0002349827,0
"24511",35303.05,0.451203,0,0.0002748209,0
"24512",35296.48,0.451327,0,0.000440922,0
"24513",35286.86,0.451526,0,0.0007374991,0
"24514",35275.66,0.451859,0,-0.000276635,0
"24515",35268.62,0.451734,0,0.0002435061,0
"24516",35261.61,0.451844,0,0.0002921362,0
"24517",35256.67,0.451976,0,0.0002809884,0
"24518",35249.01,0.452103,0,6.856845e-05,0
"24519",35542.89,0.452134,0,-7.962241e-05,0
"24520",35246.37,0.452098,0,0.0003317865,0
"24521",35239.58,0.452248,0,8.844705e-05,0
"24522",35230.32,0.452288,0,0.0003493349,0
"24523",35225.7,0.452446,0,0.0001613452,0
"24524",35217.52,0.452519,0,0.0002121458,0
"24525",35212.75,0.452615,0,0.0002098914,0
"24526",35206.34,0.45271,0,0.0002054295,0
"24527",35200.72,0.452803,0,0.0002363059,0
"24528",35194.14,0.45291,0,0.0009560398,0
"24529",35187.28,0.453343,0,-0.0004345496,0
"24530",35180.23,0.453146,0,-0.0002493678,0
"24531",35190.1,0.453033,0,-0.0003951147,0
"24532",35197.59,0.452854,0,-0.0002119889,0
"24533",35203.73,0.452758,0,-0.000309216,0
"24534",35506.57,0.452618,0,-0.0004926892,0
"24535",35228.24,0.452395,0,-0.0002763072,0
"24536",35236.34,0.45227,0,-0.000258695,0
"24537",35246.62,0.452153,0,-0.0004047303,0
"24538",35252.89,0.45197,0,-0.0002035533,0
"24539",35264.84,0.451878,0,-9.515843e-05,0
"24540",35273.23,0.451835,0,-0.0006219084,0
"24541",35284.36,0.451554,0,-0.0003521174,0
"24542",35294.29,0.451395,0,-0.0003677489,0
"24543",35301.37,0.451229,0,-0.0002393463,0
"24544",35312.77,0.451121,0,-0.0003169881,0
"24545",35318.82,0.450978,0,-0.0002550014,0
"24546",35324.78,0.450863,0,-0.0001840914,0
"24547",35330.9,0.45078,-1,-0.0002817339,0
"24548",35335.49,0.450653,-1,-0.0001220451,0
"24549",35623.6,0.450598,-1,-0.0007922805,0
"24550",35362.56,0.450241,-1,-0.0001443671,0
"24551",35368.24,0.450176,-1,-7.108331e-05,0
"24552",35367.74,0.450144,-1,-0.0001244046,0
"24553",35372.78,0.450088,-1,-6.887542e-05,0
"24554",35373.38,0.450057,-1,-0.0001310945,0
"24555",35379.05,0.449998,-1,-0.0001377784,0
"24556",35380.89,0.449936,-1,-8.667899e-05,0
"24557",35383.57,0.449897,-1,-2.000458e-05,0
"24558",35384.21,0.449888,-1,-8.668824e-05,0
"24559",35388,0.449849,-1,-0.0001244862,0
"24560",35392.46,0.449793,-1,1.778596e-05,0
"24561",35392.8,0.449801,-1,0.0003179184,0
"24562",35386.39,0.449944,-1,0.0006045197,0
"24563",35376.39,0.450216,-1,0.0004109139,0
"24564",35359.98,0.450401,-1,8.214902e-05,0
"24565",35625.02,0.450438,-1,0.0001842651,0
"24566",35345.41,0.450521,-1,0.0004283929,0
"24567",35339.7,0.450714,-1,0.000335024,0
"24568",35327.44,0.450865,0,0.0003349118,0
